data_path,subject,sex,treatment,scentDays,issueTime
/datastar/behavior_rooms/DD/2024-10-24_12-02-30_Wistar_Urgency_group2/pi-data_2024-10-24_12-02-30_Wistar_Urgency_group2/box05/mic/20241024_122500.WAV,042,M,EtOH,no,120525
/datastar/behavior_rooms/DD/2024-10-24_12-02-30_Wistar_Urgency_group2/pi-data_2024-10-24_12-02-30_Wistar_Urgency_group2/box05/mic/20241024_123000.WAV,042,M,EtOH,no,120525
/datastar/behavior_rooms/DD/2024-10-24_12-02-30_Wistar_Urgency_group2/pi-data_2024-10-24_12-02-30_Wistar_Urgency_group2/box05/mic/20241024_123500.WAV,042,M,EtOH,no,120525
/datastar/behavior_rooms/DD/2024-10-24_12-02-30_Wistar_Urgency_group2/pi-data_2024-10-24_12-02-30_Wistar_Urgency_group2/Box08/mic/20241024_120229.WAV,056,M,EtOH,no,120547
/datastar/behavior_rooms/DD/2024-10-24_12-02-30_Wistar_Urgency_group2/pi-data_2024-10-24_12-02-30_Wistar_Urgency_group2/Box08/mic/20241024_120500.WAV,056,M,EtOH,no,120547
/datastar/behavior_rooms/DD/2024-10-24_12-02-30_Wistar_Urgency_group2/pi-data_2024-10-24_12-02-30_Wistar_Urgency_group2/Box08/mic/20241024_121000.WAV,056,M,EtOH,no,120547
/datastar/behavior_rooms/DD/2024-10-24_12-02-30_Wistar_Urgency_group2/pi-data_2024-10-24_12-02-30_Wistar_Urgency_group2/Box08/mic/20241024_121500.WAV,056,M,EtOH,no,120547
/datastar/behavior_rooms/DD/2024-10-24_12-02-30_Wistar_Urgency_group2/pi-data_2024-10-24_12-02-30_Wistar_Urgency_group2/Box08/mic/20241024_122000.WAV,056,M,EtOH,no,120547
/datastar/behavior_rooms/DD/2024-10-24_12-02-30_Wistar_Urgency_group2/pi-data_2024-10-24_12-02-30_Wistar_Urgency_group2/Box08/mic/20241024_122500.WAV,056,M,EtOH,no,120547
/datastar/behavior_rooms/DD/2024-10-24_12-02-30_Wistar_Urgency_group2/pi-data_2024-10-24_12-02-30_Wistar_Urgency_group2/Box08/mic/20241024_123000.WAV,056,M,EtOH,no,120547
/datastar/behavior_rooms/DD/2024-10-24_12-02-30_Wistar_Urgency_group2/pi-data_2024-10-24_12-02-30_Wistar_Urgency_group2/Box08/mic/20241024_123500.WAV,056,M,EtOH,no,120547
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box09/mic/20241024_141233.WAV,001,M,Control,no,141850
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box09/mic/20241024_141500.WAV,001,M,Control,no,141850
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box09/mic/20241024_142000.WAV,001,M,Control,no,141850
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box09/mic/20241024_142500.WAV,001,M,Control,no,141850
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box09/mic/20241024_143000.WAV,001,M,Control,no,141850
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box09/mic/20241024_143500.WAV,001,M,Control,no,141850
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box09/mic/20241024_144000.WAV,001,M,Control,no,141850
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box09/mic/20241024_144500.WAV,001,M,Control,no,141850
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box09/mic/20241024_145000.WAV,001,M,Control,no,141850
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box09/mic/20241024_145500.WAV,001,M,Control,no,141850
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box10/mic/20241024_141233.WAV,013,M,Control,no,141851
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box10/mic/20241024_141500.WAV,013,M,Control,no,141851
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box10/mic/20241024_142000.WAV,013,M,Control,no,141851
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box10/mic/20241024_142500.WAV,013,M,Control,no,141851
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box10/mic/20241024_143000.WAV,013,M,Control,no,141851
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box10/mic/20241024_143500.WAV,013,M,Control,no,141851
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box10/mic/20241024_144000.WAV,013,M,Control,no,141851
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box10/mic/20241024_144500.WAV,013,M,Control,no,141851
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box10/mic/20241024_145000.WAV,013,M,Control,no,141851
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box10/mic/20241024_145500.WAV,013,M,Control,no,141851
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box02/mic/20241024_141233.WAV,014,F,Control,no,141601
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box02/mic/20241024_141500.WAV,014,F,Control,no,141601
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box02/mic/20241024_142000.WAV,014,F,Control,no,141601
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box02/mic/20241024_142500.WAV,014,F,Control,no,141601
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box02/mic/20241024_143000.WAV,014,F,Control,no,141601
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box02/mic/20241024_143500.WAV,014,F,Control,no,141601
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box02/mic/20241024_144000.WAV,014,F,Control,no,141601
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box02/mic/20241024_144500.WAV,014,F,Control,no,141601
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box02/mic/20241024_145000.WAV,014,F,Control,no,141601
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box02/mic/20241024_145500.WAV,014,F,Control,no,141601
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box11/mic/20241024_141234.WAV,026,M,EtOH,no,141931
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box11/mic/20241024_141500.WAV,026,M,EtOH,no,141931
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box11/mic/20241024_142000.WAV,026,M,EtOH,no,141931
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box11/mic/20241024_142500.WAV,026,M,EtOH,no,141931
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box11/mic/20241024_143000.WAV,026,M,EtOH,no,141931
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box11/mic/20241024_143500.WAV,026,M,EtOH,no,141931
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box11/mic/20241024_144000.WAV,026,M,EtOH,no,141931
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box11/mic/20241024_144500.WAV,026,M,EtOH,no,141931
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box11/mic/20241024_145000.WAV,026,M,EtOH,no,141931
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box11/mic/20241024_145500.WAV,026,M,EtOH,no,141931
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box03/mic/20241024_141234.WAV,030,F,EtOH,no,141705
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box03/mic/20241024_141500.WAV,030,F,EtOH,no,141705
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box03/mic/20241024_142000.WAV,030,F,EtOH,no,141705
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box03/mic/20241024_142500.WAV,030,F,EtOH,no,141705
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box03/mic/20241024_143000.WAV,030,F,EtOH,no,141705
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box03/mic/20241024_143500.WAV,030,F,EtOH,no,141705
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box03/mic/20241024_144000.WAV,030,F,EtOH,no,141705
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box03/mic/20241024_144500.WAV,030,F,EtOH,no,141705
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box03/mic/20241024_145000.WAV,030,F,EtOH,no,141705
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box03/mic/20241024_145500.WAV,030,F,EtOH,no,141705
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box12/mic/20241024_141233.WAV,033,M,EtOH,no,141956
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box12/mic/20241024_141500.WAV,033,M,EtOH,no,141956
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box12/mic/20241024_142000.WAV,033,M,EtOH,no,141956
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box12/mic/20241024_142500.WAV,033,M,EtOH,no,141956
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box12/mic/20241024_143000.WAV,033,M,EtOH,no,141956
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box12/mic/20241024_143500.WAV,033,M,EtOH,no,141956
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box12/mic/20241024_144000.WAV,033,M,EtOH,no,141956
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box12/mic/20241024_144500.WAV,033,M,EtOH,no,141956
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box12/mic/20241024_145000.WAV,033,M,EtOH,no,141956
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box12/mic/20241024_145500.WAV,033,M,EtOH,no,141956
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box13/mic/20241024_141233.WAV,036,M,EtOH,no,142041
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box13/mic/20241024_141500.WAV,036,M,EtOH,no,142041
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box13/mic/20241024_142000.WAV,036,M,EtOH,no,142041
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box13/mic/20241024_142500.WAV,036,M,EtOH,no,142041
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box13/mic/20241024_143000.WAV,036,M,EtOH,no,142041
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box13/mic/20241024_143500.WAV,036,M,EtOH,no,142041
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box13/mic/20241024_144000.WAV,036,M,EtOH,no,142041
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box13/mic/20241024_144500.WAV,036,M,EtOH,no,142041
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box13/mic/20241024_145000.WAV,036,M,EtOH,no,142041
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box13/mic/20241024_145500.WAV,036,M,EtOH,no,142041
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box04/mic/20241024_141233.WAV,037,F,EtOH,no,141707
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box04/mic/20241024_141500.WAV,037,F,EtOH,no,141707
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box04/mic/20241024_142000.WAV,037,F,EtOH,no,141707
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box04/mic/20241024_142500.WAV,037,F,EtOH,no,141707
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box04/mic/20241024_143000.WAV,037,F,EtOH,no,141707
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box04/mic/20241024_143500.WAV,037,F,EtOH,no,141707
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box04/mic/20241024_144000.WAV,037,F,EtOH,no,141707
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box04/mic/20241024_144500.WAV,037,F,EtOH,no,141707
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box04/mic/20241024_145000.WAV,037,F,EtOH,no,141707
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box04/mic/20241024_145500.WAV,037,F,EtOH,no,141707
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box14/mic/20241024_141234.WAV,040,M,EtOH,no,142044
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box14/mic/20241024_141500.WAV,040,M,EtOH,no,142044
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box14/mic/20241024_142000.WAV,040,M,EtOH,no,142044
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box14/mic/20241024_142500.WAV,040,M,EtOH,no,142044
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box14/mic/20241024_143000.WAV,040,M,EtOH,no,142044
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box14/mic/20241024_143500.WAV,040,M,EtOH,no,142044
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box14/mic/20241024_144000.WAV,040,M,EtOH,no,142044
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box14/mic/20241024_144500.WAV,040,M,EtOH,no,142044
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box14/mic/20241024_145000.WAV,040,M,EtOH,no,142044
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box14/mic/20241024_145500.WAV,040,M,EtOH,no,142044
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/box05/mic/20241024_141233.WAV,043,F,EtOH,no,141741
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/box05/mic/20241024_141500.WAV,043,F,EtOH,no,141741
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/box05/mic/20241024_142000.WAV,043,F,EtOH,no,141741
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/box05/mic/20241024_142500.WAV,043,F,EtOH,no,141741
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/box05/mic/20241024_143000.WAV,043,F,EtOH,no,141741
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/box05/mic/20241024_143500.WAV,043,F,EtOH,no,141741
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/box05/mic/20241024_144000.WAV,043,F,EtOH,no,141741
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/box05/mic/20241024_144500.WAV,043,F,EtOH,no,141741
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/box05/mic/20241024_145000.WAV,043,F,EtOH,no,141741
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/box05/mic/20241024_145500.WAV,043,F,EtOH,no,141741
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box15/mic/20241024_141233.WAV,045,M,EtOH,no,142106
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box15/mic/20241024_141500.WAV,045,M,EtOH,no,142106
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box15/mic/20241024_142000.WAV,045,M,EtOH,no,142106
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box15/mic/20241024_142500.WAV,045,M,EtOH,no,142106
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box15/mic/20241024_143000.WAV,045,M,EtOH,no,142106
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box15/mic/20241024_143500.WAV,045,M,EtOH,no,142106
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box15/mic/20241024_144000.WAV,045,M,EtOH,no,142106
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box15/mic/20241024_144500.WAV,045,M,EtOH,no,142106
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box15/mic/20241024_145000.WAV,045,M,EtOH,no,142106
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box15/mic/20241024_145500.WAV,045,M,EtOH,no,142106
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box06/mic/20241024_141234.WAV,055,F,EtOH,no,141812
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box06/mic/20241024_141500.WAV,055,F,EtOH,no,141812
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box06/mic/20241024_142000.WAV,055,F,EtOH,no,141812
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box06/mic/20241024_142500.WAV,055,F,EtOH,no,141812
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box06/mic/20241024_143000.WAV,055,F,EtOH,no,141812
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box06/mic/20241024_143500.WAV,055,F,EtOH,no,141812
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box06/mic/20241024_144000.WAV,055,F,EtOH,no,141812
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box06/mic/20241024_144500.WAV,055,F,EtOH,no,141812
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box06/mic/20241024_145000.WAV,055,F,EtOH,no,141812
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box06/mic/20241024_145500.WAV,055,F,EtOH,no,141812
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box16/mic/20241024_141232.WAV,057,M,EtOH,no,142121
/datastar/behavior_rooms/DD/2024-10-24_14-12-35_Wistar_Urgency_group3/pi-data_2024-10-24_14-12-35_Wistar_Urgency_group3/Box16/mic/20241024_141500.WAV,057,M,EtOH,no,142121
